ticker1,ticker2,coint_t,pvalue,crit_1pct,crit_5pct,crit_10pct,cointegrated_5pct,collinear,spread_std
CTS,PRVA,-3.475454695997733,0.03463419301070783,-3.905536667053346,-3.341196903776575,-3.047965703000105,True,False,5.2302495196406005
CTS,PSX,-3.4743457316999993,0.03473835796600721,-3.9037757694493695,-3.3402173401262547,-3.047286242100146,True,False,4.998006621002416
CTS,QDEL,-3.749835429722726,0.015790631267193884,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,5.672291700371294
CTS,RHP,-3.9086365822246085,0.00965054158394835,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,4.031826606750848
CTS,SDGR,-3.4185683278406866,0.040329557983327685,-3.9036835841802002,-3.3401660420002393,-3.0472506570161966,True,False,6.4399582876736465
CTS,SHEN,-4.442393733914617,0.0015205489207236022,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,5.282970378755404
CTS,SKY,-3.5460560737561386,0.028525229349836426,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,4.635122493888333
CTS,SLVM,-3.4533166418386636,0.03676427638370556,-3.9063877071190403,-3.341670108925383,-3.0482938983406846,True,False,3.4165821008007757
CTS,SNCY,-3.427288462572304,0.03940869586118624,-3.90532270663797,-3.3410779128046415,-3.0478831720447,True,False,4.523334501050273
CTS,SNOW,-3.936098393790443,0.008838467478607401,-3.9045109942690313,-3.3406264094939444,-3.04757,True,False,5.401941698641943
CTS,SRE,-3.3864263726198094,0.043880610279187035,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,5.452529833864886
CTS,STLD,-3.4774356652089273,0.03444877774142924,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,4.426679655546817
CTS,SXC,-3.338515675455942,0.049653154199327094,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,3.998648971700145
CTS,SYY,-3.3999117277513746,0.04236027531663635,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,6.206149372198399
CTS,TLT,-3.711388460696183,0.017716712244092804,-3.903674015067208,-3.3401607170025147,-3.0472469630932926,True,False,4.529449742420109
CTS,TMF,-4.096611582551687,0.005204048033348417,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,4.111547433807004
CTS,TMV,-3.5230430836100064,0.03040661316400288,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,5.614891025728862
CTS,TSCO,-3.4683409947173995,0.03530699148524743,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,4.743065301470539
CTS,TXN,-3.356093670052301,0.04746651250594494,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,5.1200190513267545
CTS,TXT,-3.4543664584059735,0.03666082892044782,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,4.354896435741429
CTS,UHT,-3.5257489549521823,0.030180049885567363,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,6.650272087105363
CTS,USO,-3.984409231092181,0.007557474812838228,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,6.107332187380913
CTS,UVXY,-3.374940206469273,0.045211082078656616,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,5.938159019050081
CTS,VDC,-3.413566807884622,0.04086580442672087,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,4.839865670207918
CTS,VDE,-4.110809250726886,0.0049594462316369875,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,3.903277997575087
CTS,VGLT,-3.6638629627700112,0.020379470241091824,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,4.543196611333194
CTS,VHT,-3.4389744116463437,0.038202325055328154,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,4.833819773194781
CTS,VIR,-3.8316215568028005,0.01229535584911635,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,6.34673749623458
CTS,VLO,-3.6067861690412886,0.024031840693608045,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,4.724082622014383
CTS,VXX,-3.605446060091255,0.024123986079041822,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,4.714154696479104
CTS,WHD,-4.009474700766,0.006961043850000741,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,4.32974557001999
CTS,WU,-3.349846070842597,0.0482344004793805,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,6.217018236667257
CTS,XLE,-4.0882016861338855,0.0053540628684786455,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,3.943533953971075
CTS,XLP,-3.628327766738806,0.02259182372429285,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,4.756762043124395
CTS,XLV,-3.8528230917232116,0.01150958257923639,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,4.3451113144305
CTS,XOM,-4.133817876021411,0.004585200602233172,-3.9040776000317683,-3.340385287464364,-3.047402743794217,True,False,4.028582925609513
CTS,YUM,-3.382897861581399,0.04428581882935319,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,5.15521100493092
CTSH,DDOG,-4.180047720710441,0.003910048127599773,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,6.0738547382402155
CTSH,DRH,-3.410285636990871,0.04122082801218136,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,7.6602882980209825
CTSH,DVA,-3.5402496981315563,0.028990275902180663,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,6.668603601581542
CTSH,EFC,-3.4501138112746546,0.03708139873397294,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,6.450153775517203
